Unnamed: 0,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Longitude,Latitude,Distance traveled (km),Distance_geopy
277,,2017-06-03 03:50:00,0,0,113.15693600000002,29.405203000000004,0,0.1474723426033393
278,,2017-06-03 03:51:00,0,0,113.156935,29.405203000000004,0,0.09686973695122213
279,,2017-06-03 03:52:00,0,0,113.156934,29.40520200000001,0,0.1474723433202852
280,,2017-06-03 03:53:00,0,0,113.156934,29.40520200000001,0,0.0
281,,2017-06-03 03:54:00,0,0,113.156935,29.4052,0,0.2425719122505871
282,,2017-06-03 03:55:00,0,0,113.156935,29.40520200000001,0,0.2223901679740523
283,,2017-06-03 03:55:00,0,0,113.156935,29.40520200000001,0,0.0
284,,2017-06-03 03:56:00,0,0,113.156935,29.40520200000001,0,0.0
285,,2017-06-03 03:57:00,0,0,113.156934,29.405201,0,0.14747234474617812
286,,2017-06-03 03:58:00,0,0,113.15693300000001,29.405203999999998,0,0.3473656082664395
287,,2017-06-03 03:59:00,0,0,113.15693300000001,29.405203999999998,0,0.0
288,,2017-06-03 04:00:00,0,0,113.156935,29.405206,0,0.29494468674114505
289,,2017-06-03 04:00:00,0,0,113.15693799999998,29.405206,0,0.2906091961159324
290,,2017-06-03 04:01:00,0,0,113.15693700000001,29.405207,0,0.14747234117591365
291,,2017-06-03 04:02:00,0,0,113.15693700000001,29.405208000000002,0,0.11119508345653306
292,,2017-06-03 04:03:00,0,0,113.156939,29.40520900000001,0,0.2233815684642129
293,,2017-06-03 04:04:00,0,0,113.15693999999999,29.405209999999997,0,0.1474723403839218
294,,2017-06-03 04:05:00,0,0,113.156939,29.405209999999997,0,0.09686973028119833
295,,2017-06-03 04:05:00,0,0,113.15693799999998,29.405209999999997,0,0.09686972904880044
296,,2017-06-03 04:06:00,0,0,113.156935,29.405210999999998,0,0.3111559804615769
297,,2017-06-03 04:07:00,0,0,113.15693600000002,29.405208000000002,0,0.3473656066280961
298,,2017-06-03 04:08:00,0,0,113.156935,29.405206,0,0.2425719099790594
299,,2017-06-03 04:09:00,0,0,113.156935,29.405206,0,0.0
300,,2017-06-03 04:10:00,0,0,113.15693600000002,29.405206,0,0.09686973409264067
301,,2017-06-03 04:10:00,0,0,113.15693799999998,29.405206,0,0.19373946202329173
302,,2017-06-03 04:11:00,0,0,113.15693700000001,29.405205,0,0.14747234250923075
303,,2017-06-03 04:12:00,0,0,113.15693799999998,29.405203000000004,0,0.2425719101363155
304,,2017-06-03 04:13:00,0,0,113.156939,29.40520200000001,0,0.14747234412980692
305,,2017-06-03 04:14:00,0,0,113.156939,29.405201,0,0.11119508416385716
306,,2017-06-03 04:15:00,0,0,113.15693799999998,29.4052,0,0.1474723459149391
307,,2017-06-03 04:15:00,0,0,113.15693700000001,29.405201,0,0.14747234519799315
308,,2017-06-03 04:16:00,0,0,113.15693600000002,29.405201,0,0.09686973515974902
309,,2017-06-03 04:17:00,0,0,113.15693600000002,29.40520200000001,0,0.11119508416385716
310,,2017-06-03 04:18:00,0,0,113.15693700000001,29.40520200000001,0,0.09686973420688864
311,,2017-06-03 04:19:00,0,0,113.156939,29.40520200000001,0,0.1937394721109712
312,,2017-06-03 04:20:00,0,0,113.15693999999999,29.405203000000004,0,0.14747234503190448
313,,2017-06-03 04:20:00,0,0,113.15693700000001,29.405203000000004,0,0.2906092071564725
314,,2017-06-03 04:21:00,0,0,113.15693600000002,29.405203000000004,0,0.09686973325402826
315,,2017-06-03 04:22:00,0,0,113.156935,29.405203000000004,0,0.09686973695122213
316,,2017-06-03 04:23:00,0,0,113.156934,29.405203999999998,0,0.14747234332028514
317,,2017-06-03 04:24:00,0,0,113.15693200000001,29.405205,0,0.22338157544023898
