Unnamed: 0,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position,Latitude,Longitude,Distance traveled (km),Distance_geopy
590,78,1970-01-01 00:00:00.000000043,43,"湖南省常德市汉寿县,距射鹿溶 约197米,距华鑫米业有限公司 约407米",111,844122,28,842531,"ACC开,3D定位,天线正常",4198917.903727528
591,85,1970-01-01 00:00:00.000000043,43,"湖南省常德市汉寿县,距曾家桥 约235米,距耀言湾村 约374米",111,857071,28,837731,"ACC开,3D定位,天线正常",11092001.622955933
592,86,1970-01-01 00:00:00.000000044,44,"湖南省常德市汉寿县,距马家障 约248米,距詹家坪 约425米",111,869634,28,830465,"ACC开,3D定位,天线正常",6392248.825296108
593,86,1970-01-01 00:00:00.000000045,45,"湖南省常德市汉寿县,距熊家 约258米,距严家河 约386米",111,880328,28,822116,"ACC开,3D定位,天线正常",6673279.739008692
594,82,1970-01-01 00:00:00.000000045,45,"湖南省常德市汉寿县,距小光庙 约720米,距岩嘴派出所 约729米",111,89346,28,816522,"ACC开,3D定位,天线正常",13611853.618647372
595,83,1970-01-01 00:00:00.000000046,46,"湖南省常德市汉寿县,距黄岭岗村 约634米,距中岭坪 约637米",111,906774,28,811908,"ACC开,3D定位,天线正常",6392248.825296108
596,78,1970-01-01 00:00:00.000000047,47,"湖南省常德市汉寿县G319(厦成线),距马嘶桥 约259米,距马嘶桥村 约541米",111,918082,28,806003,"ACC开,3D定位,天线正常",12756442.393990215
597,91,1970-01-01 00:00:00.000000047,47,"湖南省常德市汉寿县,距杨罗碑 约246米,距贺家桥 约318米",111,928161,28,802101,"ACC开,3D定位,天线正常",5636389.841621941
598,75,1970-01-01 00:00:00.000000048,48,"湖南省常德市汉寿县,距竹子陂村 约252米,距枫树 约676米",111,938197,28,799736,"ACC开,3D定位,天线正常",13241988.606823165
599,23,1970-01-01 00:00:00.000000048,48,"湖南省常德市汉寿县麒麟路,距竹山窝 约351米,距汉寿顶辉印刷有限公司 约372米",111,949151,28,797165,"ACC开,3D定位,天线正常",4968427.108416642
600,0,1970-01-01 00:00:00.000000048,48,"湖南省常德市汉寿县麒麟路,距竹山窝 约342米,距湖南汉寿中煤科技有限公司 约367米",111,949769,28,797142,"ACC开,3D定位,天线正常",2254744.298180336
601,0,1970-01-01 00:00:00.000000048,48,"湖南省常德市汉寿县麒麟路,距竹山窝 约344米,距湖南汉寿中煤科技有限公司 约366米",111,94976,28,79713,"ACC开,3D定位,天线正常",4968427.108416643
602,0,1970-01-01 00:00:00.000000048,48,"湖南省常德市汉寿县麒麟路,距竹山窝 约344米,距湖南汉寿中煤科技有限公司 约365米",111,949762,28,797128,"ACC开,3D定位,天线正常",6298261.370252669
603,0,1970-01-01 00:00:00.000000048,48,"湖南省常德市汉寿县麒麟路,距竹山窝 约344米,距湖南汉寿中煤科技有限公司 约365米",111,94976,28,797127,"ACC开,3D定位,天线正常",98179.15685384195
604,7,1970-01-01 00:00:00.000000048,48,"湖南省常德市汉寿县麒麟路,距湖南汉寿中煤科技有限公司 约340米,距湖南汉寿煤矿机械有限公司 约340米",111,950114,28,796984,"ACC开,3D定位,天线正常",12644704.672028173
605,39,1970-01-01 00:00:00.000000048,48,"湖南省常德市汉寿县金马路,距湖南徕木电子有限公司 约206米,距湖南汉寿中煤科技有限公司 约374米",111,953828,28,796217,"ACC开,3D定位,天线正常",4584407.683081283
606,67,1970-01-01 00:00:00.000000049,49,"湖南省常德市汉寿县S205,距湖南金能科技实业有限公司-西北门 约34米,距太子庙镇黄福村妇女文化活动站 约161米",111,962532,28,793128,"ACC开,3D定位,天线正常",13063255.25500856
607,84,1970-01-01 00:00:00.000000050,50,"湖南省常德市汉寿县,距白积冲 约151米,距土地坝 约377米",111,973896,28,786984,"ACC开,3D定位,天线正常",2352458.8750463
608,81,1970-01-01 00:00:00.000000050,50,"湖南省常德市汉寿县,距三星垸 约292米,距新堤 约490米",111,984699,28,77969,"ACC开,3D定位,天线正常",13765419.978012325
609,77,1970-01-01 00:00:00.000000051,51,"湖南省常德市汉寿县,距新屋冲 约211米,距胜文冲 约452米",111,994455,28,772643,"ACC开,3D定位,天线正常",11537446.623060202
610,63,1970-01-01 00:00:00.000000051,51,"湖南省常德市汉寿县,距井边湾 约100米,距涂家塅 约448米",112,4737,28,767156,"ACC开,3D定位,天线正常",8323892.351992961
611,78,1970-01-01 00:00:00.000000052,52,"湖南省常德市汉寿县,距黄家湾村 约554米,距林家冲 约610米",112,13306,28,760187,"ACC开,3D定位,天线正常",11750752.411930025
612,80,1970-01-01 00:00:00.000000052,52,"湖南省常德市汉寿县,距叶家庙 约375米,距水井山 约419米",112,20276,28,752237,"ACC开,3D定位,天线正常",2937811.605591293
613,81,1970-01-01 00:00:00.000000053,53,"湖南省常德市汉寿县,距周家湾 约413米,距王家湾 约742米",112,26915,28,745935,"ACC开,3D定位,天线正常",13784541.49293352
614,77,1970-01-01 00:00:00.000000054,54,"湖南省常德市汉寿县,距团山湾 约448米,距瓦窑冲 约489米",112,36613,28,737844,"ACC开,3D定位,天线正常",13714714.611165466
615,72,1970-01-01 00:00:00.000000054,54,"湖南省常德市汉寿县,距杨家湾 约190米,距帝武湾 约686米",112,47447,28,731232,"ACC开,3D定位,天线正常",11957095.819132635
616,66,1970-01-01 00:00:00.000000058,58,"湖南省常德市汉寿县G319(厦成线),距老屋湾 约237米,距大桥冲村 约446米",112,77498,28,715346,"ACC开,3D定位,天线正常",4488166.547022753
617,75,1970-01-01 00:00:00.000000058,58,"湖南省常德市汉寿县G319(厦成线),距白石碑 约240米,距油山冲 约672米",112,89234,28,71387,"ACC开,3D定位,天线正常",7781356.251440887
618,65,1970-01-01 00:00:00.000000059,59,"湖南省常德市汉寿县,距田坪里 约234米,距常德瑞鸿石材工艺 约430米",112,101787,28,713562,"ACC开,3D定位,天线正常",6298261.370252669
619,73,1970-01-01 00:00:00.000000062,62,"湖南省常德市汉寿县G5513(长常高速),距毛家咀 约284米,距李家湾 约413米",112,13751,28,713035,"ACC开,3D定位,天线正常",13635853.712782787
620,76,1970-01-01 00:00:00.000000063,63,"湖南省常德市汉寿县,距红旗 约414米,距万寿桥村 约490米",112,150413,28,71239,"ACC开,3D定位,天线正常",8053707.496507691
621,78,1970-01-01 00:00:00.000000063,63,"湖南省常德市汉寿县G319(厦成线),距长安汽车(军山铺镇店) 约37米,距老伍土菜馆 约50米",112,163776,28,710249,"ACC开,3D定位,天线正常",981519.032758799
622,82,1970-01-01 00:00:00.000000064,64,"湖南省常德市汉寿县G319(厦成线),距军山铺派出所 约222米,距常德市汉寿县军山铺乡卫生院-预防接种门诊 约499米",112,175374,28,704061,"ACC开,3D定位,天线正常",6579762.002654637
623,77,1970-01-01 00:00:00.000000064,64,"湖南省常德市汉寿县G319(厦成线),距砖屋湾 约589米,距文村里 约625米",112,1876,28,700144,"ACC开,3D定位,天线正常",4198917.903727528
624,74,1970-01-01 00:00:00.000000065,65,"湖南省常德市汉寿县G319(厦成线),距祝家仑村 约431米,距水竹村 约719米",112,199623,28,695011,"ACC开,3D定位,天线正常",8857064.863908522
625,79,1970-01-01 00:00:00.000000066,66,"湖南省常德市汉寿县,距益阳市大泉精细化工有限公司 约442米,距水竹村 约500米",112,21128,28,691083,"ACC开,3D定位,天线正常",3132526.414066369
626,82,1970-01-01 00:00:00.000000069,69,"湖南省益阳市资阳区G319(厦成线),距黄花仑村 约73米,距高平中学 约221米",112,241467,28,679811,"ACC开,3D定位,天线正常",10464357.862356577
627,81,1970-01-01 00:00:00.000000070,70,"湖南省益阳市资阳区S204,距迎风桥 约175米,距迎风汽车站 约174米",112,255257,28,677069,"ACC开,3D定位,天线正常",12346623.570122445
628,75,1970-01-01 00:00:00.000000070,70,"湖南省益阳市资阳区,距陈家桥村 约485米,距马家桥 约495米",112,267693,28,672156,"ACC开,3D定位,天线正常",11609289.15195264
629,76,1970-01-01 00:00:00.000000075,75,"湖南省益阳市资阳区,距芭茅塘 约163米,距飞羽农场 约482米",112,314842,28,641892,"ACC开,3D定位,天线正常",2352458.8750463
630,86,1970-01-01 00:00:00.000000076,76,"湖南省益阳市资阳区,距黑巷口 约215米,距石竹巷 约578米",112,325374,28,633669,"ACC开,3D定位,天线正常",5541313.485031079
631,78,1970-01-01 00:00:00.000000077,77,"湖南省益阳市资阳区S204,距益阳湘丰机械有限公司 约203米,距合兴小区 约267米",112,337425,28,62862,"ACC开,3D定位,天线正常",13155346.366198946
632,71,1970-01-01 00:00:00.000000080,80,"湖南省益阳市资阳区白马山南路,距嘉财富便利超市 约82米,距益阳市资阳区人民法院-西北门 约108米",112,362754,28,61105,"ACC开,3D定位,天线正常",4198917.903727526
633,56,1970-01-01 00:00:00.000000080,80,"湖南省益阳市资阳区资江三大桥,距资江三大桥 约336米,距益星汽车维修服务中心 约432米",112,368424,28,602875,"ACC开,3D定位,天线正常",2937811.605591292
634,70,1970-01-01 00:00:00.000000081,81,"湖南省益阳市赫山区关公路,距梓山新城 约58米,距铁铺岭水果副食批发市场 约82米",112,373976,28,594882,"ACC开,3D定位,天线正常",7045660.662935624
635,73,1970-01-01 00:00:00.000000082,82,"湖南省益阳市赫山区赫山北路68号,距赫山区政府 约72米,距益阳市赫山区人民政府-南门 约91米",112,38041,28,585756,"ACC开,3D定位,天线正常",11537446.623060199
636,72,1970-01-01 00:00:00.000000082,82,"湖南省益阳市赫山区松云巷,距乐云宾馆 约82米,距海利不锈钢管国飞不锈钢 约88米",112,388502,28,577496,"ACC开,3D定位,天线正常",1961371.1159120675
637,72,1970-01-01 00:00:00.000000083,83,"湖南省益阳市赫山区益阳大道178号,距旺府商务酒店 约70米,距天虹宾馆 约77米",112,397812,28,570317,"ACC开,3D定位,天线正常",2059198.5813263087
638,71,1970-01-01 00:00:00.000000086,86,"湖南省益阳市赫山区,距益阳市农科所 约222米,距南塘村 约235米",112,422123,28,554859,"ACC开,3D定位,天线正常",2156990.251545771
639,71,1970-01-01 00:00:00.000000086,86,"湖南省益阳市赫山区,距仙锋村 约438米,距罗家咀 约666米",112,431815,28,547996,"ACC开,3D定位,天线正常",2254744.2981803343
640,71,1970-01-01 00:00:00.000000087,87,"湖南省益阳市赫山区,距仁锋村 约500米,距罗家咀 约509米",112,438837,28,539447,"ACC开,3D定位,天线正常",8680471.364228632
641,0,1970-01-01 00:00:00.000000088,88,"湖南省益阳市赫山区,距红旗驾校 约90米,距划林塘村 约166米",112,44612,28,527796,"ACC开,3D定位,天线正常",11889122.033055546
642,0,1970-01-01 00:00:00.000000088,88,"湖南省益阳市赫山区,距红旗驾校 约90米,距划林塘村 约166米",112,446119,28,527797,"ACC开,3D定位,天线正常",98179.15685384195
643,0,1970-01-01 00:00:00.000000088,88,"湖南省益阳市赫山区,距红旗驾校 约92米,距划林塘村 约166米",112,446143,28,527797,"ACC开,3D定位,天线正常",0.0
644,0,1970-01-01 00:00:00.000000088,88,"湖南省益阳市赫山区,距红旗驾校 约86米,距划林塘村 约162米",112,446083,28,52782,"ACC开,3D定位,天线正常",13765419.978012325
645,0,1970-01-01 00:00:00.000000088,88,"湖南省益阳市赫山区,距红旗驾校 约86米,距划林塘村 约162米",112,446083,28,527818,"ACC开,3D定位,天线正常",13558841.414404865
646,0,1970-01-01 00:00:00.000000088,88,"湖南省益阳市赫山区,距红旗驾校 约86米,距划林塘村 约162米",112,44608,28,527824,"ACC开,3D定位,天线正常",589017.2153026607
647,0,1970-01-01 00:00:00.000000088,88,"湖南省益阳市赫山区,距红旗驾校 约86米,距划林塘村 约163米",112,446073,28,527806,"ACC开,3D定位,天线正常",1765616.029546575
648,0,1970-01-01 00:00:00.000000088,88,"湖南省益阳市赫山区,距红旗驾校 约84米,距划林塘村 约164米",112,446055,28,527796,"ACC开,3D定位,天线正常",981519.032758799
649,0,1970-01-01 00:00:00.000000088,88,"湖南省益阳市赫山区,距红旗驾校 约85米,距划林塘村 约164米",112,446063,28,527794,"ACC开,3D定位,天线正常",196356.66560758333
650,0,1970-01-01 00:00:00.000000088,88,"湖南省益阳市赫山区,距红旗驾校 约88米,距划林塘村 约165米",112,446094,28,527794,"ACC开,3D定位,天线正常",0.0
651,0,1970-01-01 00:00:00.000000088,88,"湖南省益阳市赫山区,距红旗驾校 约88米,距划林塘村 约166米",112,44609,28,527787,"ACC开,3D定位,天线正常",687161.709133061
652,0,1970-01-01 00:00:00.000000088,88,"湖南省益阳市赫山区,距红旗驾校 约88米,距划林塘村 约166米",112,446088,28,527781,"ACC开,3D定位,天线正常",589017.2153026611
653,0,1970-01-01 00:00:00.000000088,88,"湖南省益阳市赫山区,距红旗驾校 约89米,距划林塘村 约166米",112,446096,28,527786,"ACC开,3D定位,天线正常",490862.8064019322
654,0,1970-01-01 00:00:00.000000088,88,"湖南省益阳市赫山区,距红旗驾校 约89米,距划林塘村 约166米",112,446103,28,527785,"ACC开,3D定位,天线正常",98179.15685384195
655,0,1970-01-01 00:00:00.000000088,88,"湖南省益阳市赫山区,距红旗驾校 约89米,距划林塘村 约167米",112,446104,28,527782,"ACC开,3D定位,天线正常",294530.87740588264
656,0,1970-01-01 00:00:00.000000088,88,"湖南省益阳市赫山区,距红旗驾校 约90米,距划林塘村 约167米",112,446109,28,527779,"ACC开,3D定位,天线正常",294530.8774058823
657,0,1970-01-01 00:00:00.000000088,88,"湖南省益阳市赫山区,距红旗驾校 约90米,距划林塘村 约167米",112,446105,28,527782,"ACC开,3D定位,天线正常",294530.8774058823
658,0,1970-01-01 00:00:00.000000088,88,"湖南省益阳市赫山区,距红旗驾校 约87米,距划林塘村 约164米",112,446083,28,527803,"ACC开,3D定位,天线正常",2059198.5813263087
659,0,1970-01-01 00:00:00.000000088,88,"湖南省益阳市赫山区,距红旗驾校 约87米,距划林塘村 约164米",112,446083,28,527803,"ACC开,3D定位,天线正常",0.0
660,0,1970-01-01 00:00:00.000000088,88,"湖南省益阳市赫山区,距红旗驾校 约87米,距划林塘村 约164米",112,446084,28,5278,"ACC开,3D定位,天线正常",13586176.138324056
661,0,1970-01-01 00:00:00.000000088,88,"湖南省益阳市赫山区,距红旗驾校 约88米,距划林塘村 约165米",112,44609,28,527796,"ACC开,3D定位,天线正常",13361269.407518895
662,0,1970-01-01 00:00:00.000000088,88,"湖南省益阳市赫山区,距红旗驾校 约88米,距划林塘村 约165米",112,44609,28,527794,"ACC开,3D定位,天线正常",196356.66560758333
663,0,1970-01-01 00:00:00.000000088,88,"湖南省益阳市赫山区,距红旗驾校 约88米,距划林塘村 约165米",112,44609,28,527794,"ACC开,3D定位,天线正常",0.0
664,0,1970-01-01 00:00:00.000000088,88,"湖南省益阳市赫山区,距红旗驾校 约88米,距划林塘村 约166米",112,446086,28,527786,"ACC开,3D定位,天线正常",785294.6238876212
665,0,1970-01-01 00:00:00.000000088,88,"湖南省益阳市赫山区,距红旗驾校 约88米,距划林塘村 约166米",112,446087,28,527786,"ACC开,3D定位,天线正常",0.0
666,0,1970-01-01 00:00:00.000000088,88,"湖南省益阳市赫山区,距红旗驾校 约88米,距划林塘村 约166米",112,446088,28,527785,"ACC开,3D定位,天线正常",98179.15685384195
667,0,1970-01-01 00:00:00.000000088,88,"湖南省益阳市赫山区,距红旗驾校 约88米,距划林塘村 约165米",112,446093,28,527791,"ACC开,3D定位,天线正常",589017.2153026611
668,0,1970-01-01 00:00:00.000000088,88,"湖南省益阳市赫山区,距红旗驾校 约90米,距划林塘村 约167米",112,446105,28,527782,"ACC开,3D定位,天线正常",883414.2902378432
669,0,1970-01-01 00:00:00.000000088,88,"湖南省益阳市赫山区,距红旗驾校 约90米,距划林塘村 约167米",112,446105,28,527783,"ACC开,3D定位,天线正常",98179.15685384195
670,0,1970-01-01 00:00:00.000000088,88,"湖南省益阳市赫山区,距红旗驾校 约89米,距划林塘村 约166米",112,446105,28,527784,"ACC开,3D定位,天线正常",98179.15685384195
671,0,1970-01-01 00:00:00.000000088,88,"湖南省益阳市赫山区,距红旗驾校 约89米,距划林塘村 约166米",112,446103,28,527784,"ACC开,3D定位,天线正常",0.0
672,0,1970-01-01 00:00:00.000000088,88,"湖南省益阳市赫山区,距红旗驾校 约90米,距划林塘村 约167米",112,446106,28,52778,"ACC开,3D定位,天线正常",13611853.618647372
